group,names,scores,logfoldchanges,pvals,pvals_adj
0,Susd5,-0.95547795,,0.3393360500580773,0.37654778628958974
0,Kif18b,-0.9645117,,0.3347894489577865,0.3720566065750567
0,Fam184a,-0.9645246,,0.3347829773984303,0.3720566065750567
0,Ebf2,-0.9690576,,0.3325164404733455,0.36980229133524634
0,Sema6d,-0.9738812,,0.3301155229140149,0.36726717793854174
0,Cdh13,-0.9739393,,0.33008666479102156,0.36726717793854174
0,Cd163,-0.97409433,,0.3300097177816693,0.36726717793854174
0,Mndal,-0.9783755,,0.3278886493578035,0.36519262308812794
0,Scrg1,-0.9787048,,0.32772585744620664,0.3651457527715562
0,Vwa1,-0.9829666,3.3908148,0.3256238712046384,0.36293743934931144
0,Ccnjl,-0.98314095,,0.32553806794161433,0.36293743934931144
0,Cystm1,-0.9831862,,0.32551582505177323,0.36293743934931144
0,Abcc4,-0.986686,3.2615328,0.3237965912879359,0.3613001433589104
0,Eva1c,-0.98769337,,0.32330285486368593,0.36088233799359776
0,Ext2,-0.9924007,,0.32100209505014354,0.3584464147385324
0,Rspo2,-0.9970112,,0.3187590703941581,0.35607318609391736
0,Txlng,-1.001428,6.34984,0.31661993809691635,0.35381430097642114
0,Nptn,-1.001738,5.1380258,0.31647017804832,0.35377763806214635
0,Tnfaip3,-1.0017767,,0.31645146131118196,0.35377763806214635
0,Rnf2,-1.0017767,,0.31645146131118196,0.35377763806214635
0,Tmem132c,-1.0156469,,0.3097975482887393,0.3467027686176235
0,Bcar3,-1.0156598,5.954542,0.309791396217437,0.3467027686176235
0,Pck2,-1.0159892,3.9160326,0.30963454566396675,0.3467027686176235
0,Trpv2,-1.0204318,,0.3075237291422277,0.3445404743167551
0,Epas1,-1.0204512,,0.3075145459081251,0.3445404743167551
0,Camta1,-1.0248744,5.156086,0.30542246008552665,0.34243993393577393
0,Prdm10,-1.0248744,8.546572,0.30542246008552665,0.34243993393577393
0,Zfp141,-1.0249002,,0.3054102713170497,0.34243993393577393
0,Ccdc149,-1.0250487,,0.3053401921599218,0.34243993393577393
0,Pask,-1.0296528,5.939924,0.30317302915059463,0.3404225735636781
0,Dysf,-1.0338758,4.1536536,0.30119420883801784,0.3383262093334586
0,Epsti1,-1.0344182,,0.3009406732291965,0.3381669897913519
0,Pi15,-1.03899,,0.29880938054196904,0.3358968324561339
0,Btk,-1.0390416,,0.2987853558502337,0.3358968324561339
0,Galnt5,-1.043536,5.8688903,0.2967001432733679,0.33377386887390775
0,Fam161a,-1.0436006,,0.29667025442901673,0.33377386887390775
0,E2f2,-1.0437102,4.5837893,0.2966194480159484,0.33377386887390775
0,Ptger3,-1.0483466,5.798388,0.29447893793955016,0.3316451181188158
0,Ptprb,-1.0483725,,0.2944670421674882,0.3316451181188158
0,Med21,-1.0512072,1.8543825,0.2931634386376759,0.3304096132186921
0,Mkx,-1.0523179,3.645531,0.2926537450059592,0.32995809863698344
0,Sik1,-1.0529184,,0.29237840283235716,0.32977056993582415
0,Adap2,-1.0529184,,0.29237840283235716,0.32977056993582415
0,Cubn,-1.0576645,,0.290208433857877,0.3275673553806261
0,Gm10095,-1.0616745,3.3257258,0.28838350001163016,0.3256289987066746
0,Apobec1,-1.0622362,,0.2881284521846821,0.3254624973333321
0,Prkg2,-1.0622362,,0.2881284521846821,0.3254624973333321
0,Bdnf,-1.0622944,,0.28810207661105336,0.3254624973333321
0,Sag,-1.0625527,,0.2879848715392406,0.3254624973333321
0,Ggt5,-1.0669501,,0.28599438926487886,0.3235351636223854
0,Mapkapk3,-1.0669501,,0.28599438926487886,0.3235351636223854
0,Fuom,-1.0699785,3.9857225,0.2846289760319455,0.3222315316229922
0,Zfp933,-1.0707599,5.014121,0.28427742214947593,0.3219540254594402
0,Zhx2,-1.0713603,,0.2840074193978337,0.32176870549754566
0,Esco1,-1.0714121,,0.2839842014665963,0.32176870549754566
0,Kdr,-1.0717672,,0.28382461297458983,0.32176870549754566
0,Mgat3,-1.0761646,,0.2818536478754744,0.31968777083738664
0,Zfp711,-1.0761646,,0.2818536478754744,0.31968777083738664
0,Gnasas1,-1.0763003,,0.28179301714377736,0.31968777083738664
0,Gm1976,-1.0801165,6.719003,0.28009032301819514,0.31804550567944456
0,Dock4,-1.0806266,,0.27986325171388926,0.31790699828558583
0,Akr1c18,-1.0811238,,0.2796420494779711,0.31777505622496716
0,Ago4,-1.0855793,,0.2776651519619183,0.31564715696535245
0,Mill2,-1.0901705,,0.2756380666185556,0.3134605832786206
0,Chgb,-1.0957237,,0.273199700384791,0.31080447298382585
0,Tent4b,-1.0978287,2.8635056,0.2722792566390523,0.30987387183338344
0,Dock8,-1.0995077,,0.2715466834525474,0.309156461213382
0,Steap4,-1.0996045,,0.27150446084003566,0.309156461213382
0,Dlx6os1,-1.1036016,,0.26976599501917653,0.30736050279962673
0,Khdrbs2,-1.1037308,,0.26970995252083874,0.30736050279962673
0,F2rl1,-1.1091161,,0.2673800893848619,0.3048717566487777
0,Mark1,-1.112151,4.4795647,0.2660732107583669,0.3034960266003242
0,Dcaf17,-1.1134942,,0.26549625328318305,0.30295215623599725
0,Atp11b,-1.1172717,3.8079975,0.2638781822370855,0.30121943444044663
0,Zfr2,-1.1180724,,0.26353608201708256,0.30094248701459975
0,Nln,-1.1180983,,0.26352505162320317,0.30094248701459975
0,Adamts18,-1.1226376,,0.26159140587346486,0.29894748876737104
